id,link,text,author,handle,date,month,year
692e15,/realDonaldTrump/status/692457315941900288,I am self funding my campaign so I do not owe anything to lobbyists & special interests. https://www.facebook.com/DonaldTrump/videos/10156574346040725/åÊ‰Û_pic.twitter.com/5f7zFDiVsN,DonaldTrump,trump,2016/1/27,Jan,2016
692e15,/realDonaldTrump/status/692430362966921217,"Even though I beat him in the first six debates, especially the last one, Ted Cruz wants to debate me again. Can we do it in Canada?",DonaldTrump,trump,2016/1/27,Jan,2016
692e15,/realDonaldTrump/status/692422072967020544,Just got to listen to Rush Limbaugh - the guy is fantastic!,DonaldTrump,trump,2016/1/27,Jan,2016
692e15,/realDonaldTrump/status/692331943132794882,The statement put out yesterday by @FoxNews was a disgrace to good broadcasting and journalism. Who would ever say something so nasty & dumb,DonaldTrump,trump,2016/1/27,Jan,2016
692e15,/realDonaldTrump/status/692312112115380224,"I refuse to call Megyn Kelly a bimbo, because that would not be politically correct. Instead I will only call her a lightweight reporter!",DonaldTrump,trump,2016/1/27,Jan,2016
692e15,/realDonaldTrump/status/692205512130215938,"CBS's FACE THE NATION - Posts Largest Audience Since 2001#Trump2016 #MakeAmericaGreatAgainpic.twitter.com/TzZx97FU1n",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692115662899167236,Pathetic attempt by @foxnews to try and build up ratings for the #GOPDebate. Without me they'd have no ratings!http://www.mediaite.com/online/fox-news-responds-to-trumps-latest-twitter-poll-with-first-rate-trolling/åÊ‰Û_,DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692103529947729920,"Thank you, America!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/7xxWD0au9H",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692093970034343936,"""Trump shows complete domination of Facebook conversation""http://www.usatoday.com/story/news/politics/onpolitics/2015/12/28/trump-complete-domination-facebook-conversation/77967664/åÊ‰Û_",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692093215944654849,"""Minorities Line Up Behind Donald Trump"" #Trump2016 http://mobile.wnd.com/2015/12/minorities-line-up-behind-donald-trump/åÊ‰Û_",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692072438323113984,"THANK YOU! #Trump2016#IACaucus finder: https://www.donaldjtrump.com/iowa/caucus-finder/åÊ‰Û_pic.twitter.com/CxqTh61ssz",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692045676079874048,Should I do the #GOPdebate? https://www.instagram.com/p/BBAvs0rmheW/åÊ,DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692028126189199360,"Great honor- Rev. Jerry Falwell Jr. of Liberty University, one of the most respected religious leaders in our nation, has just endorsed me!",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692018253678415873,"For the great people of Iowa, find your #IACaucus location at https://www.donaldjtrump.com/iowa/caucus-finder/åÊ‰Û_ - so important to vote! #MakeAmericaGreatAgain",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692012875775414273,Why doesn't phony  @bobvanderplaats tell his followers all the times he asked for him and his family to stay at my hotels-didn't like paying,DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/692000115800825858,"I will end common core. It's a disaster.https://www.facebook.com/DonaldTrump/videos/10156570856100725/åÊ‰Û_#MakeAmericaGreatAgain #Trump2016pic.twitter.com/r0Sc6zm80I",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/691967215097221120,"""@realDonaldTrump hits new heights in national poll at 41%""pic.twitter.com/1Tzszrkh4j",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/691966649973522432,"""Donald Trump retains national lead in new ABC News/WaPo poll with 37%: http://abcn.ws/1QyqpQYåÊ""pic.twitter.com/6Uaecpwqwm",DonaldTrump,trump,2016/1/26,Jan,2016
692e15,/realDonaldTrump/status/691850438119952385,"""@Sharp_Trident: A huge disappointment to see @megynkelly constantly attack DonaldTrump. It has become almost unbearable to watch her show.""",DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691847162615992320,"""@Crusade4Honesty:  @BornToBeGOP @megynkelly  Megan can not contain her bias, it's in every show, Fox owners Saudi Prince agnstT""",DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691809933470343169,"Thank you - Farmington, New Hampshire! #FITN #Trump2016pic.twitter.com/bJ9Z3qZBQu",DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691765618433998849,Phyllis Schlafly‰Ûªs Eagle Forum: ‰Û÷National Review Will Be Defunct In The Next Year‰Ûªhttp://www.breitbart.com/big-government/2016/01/25/exclusive-schlaflys-eagle-forum-national-review-will-defunct-next-year/åÊ‰Û_,DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691743513483026432,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!,DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691743052529012736,Cruz going down fast in recent polls- dropping like a rock. Lies never work!,DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691742501212983296,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!,DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691727819039227904,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.,DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691618223800852480,"I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 Video: https://www.facebook.com/DonaldTrump/videos/10156563265515725/åÊ‰Û_",DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691614582884954113,"IPSOS/REUTERS POLLThank you! #Trump2016 #MakeAmericaGreatAgainpic.twitter.com/sbzp75EPSq",DonaldTrump,trump,2016/1/25,Jan,2016
692e15,/realDonaldTrump/status/691613075984752640,"It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",DonaldTrump,trump,2016/1/25,Jan,2016
691e15,/realDonaldTrump/status/691472733729902592,"""@Rketeltas: Rubio isn't experienced enough to be Commander in Chief. Rubio is a carbon copy of Obama. We need a true leader Vote Trump""",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691470996021329920,"""@Tuggers56: @PMgeezer Hillary is so afraid of him. The GOP is afraid of him. The American people embrace him! Let's elect him,  DonaldTrump",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691385168679038977,"""@JoeNBC: From Canada to Goldman Sachs to the kitchen sink, Trump has picked Cruz apart for 2 weeks. https://www.washingtonpost.com/news/the-fix/wp/2016/01/24/poll-donald-trump-gained-15-points-on-ted-cruz-in-iowa-in-two-weeks/?postshare=2101453660772214&tid=ss_twåÊ‰Û_""",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691382705217523712,"""@NeilTurner_: @realDonaldTrump https://www.youtube.com/watch?v=1FJ6WYtLgboåÊ‰Û_ It's time we take America back! No more puppet presidents! #VoteTrump"" So true!",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691287273996886017,"New Fox News PollThank you, Iowa! #Trump2016 #IACaucuspic.twitter.com/aCj0Hq20hV",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691276412666261504,"I will make our Military so big, powerful & strong that no one will mess with us. #Trump2016 https://www.facebook.com/DonaldTrump/videos/10156563262030725/åÊ‰Û_pic.twitter.com/PJECpbmkSE",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691188619457929217,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb.",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691180801900175360,"""@CarolBurnett3:  @AnnCoulter I just love the way Ann Coulter remembers your acts of kindness Donald Trump....GO Trump we love you""",DonaldTrump,trump,2016/1/24,Jan,2016
691e15,/realDonaldTrump/status/691072793853632512,"Love making correct predictions. National Review is over. http://theweek.com/articles/451963/national-åÊ‰Û_review-doomed",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/691068215342952448,Word is that crying @GlennBeck left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.,DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690994502710874112,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!,DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690940712578195457,"Failing @GlennBeck lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain.https://www.youtube.com/watch?v=xMKYftaeIJ4åÊ‰Û_",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690940125014917120,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690912264094781440,"I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull, politicians are all talk and no action-it won't happen!",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690908222249512960,".@AnnCoulter has been amazing. We will win and establish strong borders, we will build a WALL and Mexico will pay. We will be great again!",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690896236765806592,"I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump https://www.facebook.com/DonaldTrump/videos/10156559989840725/åÊ‰Û_pic.twitter.com/oc480lwVQg",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690889964599382016,"""@LukeBrinker: One year from today. pic.twitter.com/TcN6Z3XwyU""",DonaldTrump,trump,2016/1/23,Jan,2016
691e15,/realDonaldTrump/status/690732776920743937,"A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 http://republicannewswatch.com/wp/?p=13982åÊ",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690717760205275136,"Is Cruz honest? He is in bed w/ Wall St. & is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure & never sold off assets.",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690716679496679424,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.,DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690709138884661248,"Cruz says I supported TARP, which gave $25 million to Goldman Sachs, the bank which loaned him the money he didn't disclose. Puppet!",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690708850664669185,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690708660377513984,".@BrentBozell, one of the National Review lightweights, came to my office begging for money like a dog. Why doesn't he say that?",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690701138899898368,"Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS, the Chinese or with Putin.",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690680515800596480,"Just received the new Fox poll.Thank you, America! #Trump2016pic.twitter.com/QKNineuS8H",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690656497022337024,"New National GOP Zogby Poll#MakeAmericaGreatAgain #Trump2016https://www.facebook.com/DonaldTrump/posts/10156559347565725:0åÊ‰Û_pic.twitter.com/evqFrWKBD1",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690649956634353666,"""National Black Republican Association Endorses Donald J. Trump"" #Trump2016 #MakeAmericaGreatAgain http://blackrepublican.blogspot.com/2016/01/national-black-republican-association.htmlåÊ‰Û_",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690641744287760384,"New Reuters poll! Thank you!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/KDVZoUia4I",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690585875365756928,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective & have been for years!http://www.forbes.com/sites/johnzogby/2016/01/21/new-zogby-poll-trump-leads-cruz-by-32-points-nationwide/#d739c517b32båÊ‰Û_,DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690562515500032000,"""@WhiteGenocideTM: @realDonaldTrump Poor Jeb. I could've sworn I saw him outside Trump Tower the other day! http://twitter.com/WhiteGenocideTM/status/690560137040400384/photo/1pic.twitter.com/e5uLRubqlaåÊ""",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690560125916975104,"After spending $89 million, @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690540484154896384,The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate,DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690537121916923904,"""@MiamiNewTimes: Poll: Trump has more support in Florida than Rubio and Bush combined. http://bit.ly/1niL6oLåÊ pic.twitter.com/2tvIaa2aFr""",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690532959363866625,"Highly respected Constitutional law professor Mary Brigid McManamon has just stated, ""Ted Cruz is not eligible to be President."" Big problem",DonaldTrump,trump,2016/1/22,Jan,2016
691e15,/realDonaldTrump/status/690528062190944256,"Ted Cruz complains about my views on eminent domain, but without it we wouldn't have roads, highways, airports, schools or even pipelines.",DonaldTrump,trump,2016/1/22,Jan,2016
69e16,/realDonaldTrump/status/690382722162913280,"The late, great, William F. Buckley would be ashamed of what had happened to his prize, the dying National Review!",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690382619213742082,"Very few people read the National Review because it only knows how to criticize, but not how to lead.",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690382564494839809,National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!,DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690336644281581568,"Why does @Greta have a fired Bushy like dummy, John Sununu on- spewing false info? I will beat Hillary by a lot, she wants no part of Trump.",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690315366564626433,"Thank you, New Hampshire!#Trump2016pic.twitter.com/TG9oZKly4l",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690271688127213568,New Day on CNN treats me very badly. @AlisynCamerota is a disaster. Not going to watch anymore.,DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690180284189310976,Low energy candidate @JebBush has wasted $80 million on his failed presidential campaign. Millions spent on me. He should go home and relax!,DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690176882055114758,"Sad sack @JebBush has just done another ad on me, with special interest money, saying I won't beat Hillary - I WILL. But he can't beat me.",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690173226341691392,So sad that @CNN and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!,DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/690167662698110976,"Wacko @glennbeck is a sad answer to the @SarahPalinUSA endorsement that Cruz so desperately wanted. Glenn is a failing, crying, lost soul!",DonaldTrump,trump,2016/1/21,Jan,2016
69e16,/realDonaldTrump/status/689956187434020865,New CNN/WMUR New Hampshire poll just released. Thank you! #FITN #Trump2016pic.twitter.com/sZr9taU20G,DonaldTrump,trump,2016/1/20,Jan,2016
69e16,/realDonaldTrump/status/689955649137016832,"Bob Dole Warns of ‰Û÷Cataclysmic‰Ûª Losses With Ted Cruz, and Says Donald Trump Would Do Better via New York Times: https://www.facebook.com/DonaldTrump/posts/10156552826965725åÊ‰Û_",DonaldTrump,trump,2016/1/20,Jan,2016
69e16,/realDonaldTrump/status/689941247549640705,"Thank you, Florida! #Trump2016pic.twitter.com/npcw1AN2ht",DonaldTrump,trump,2016/1/20,Jan,2016
69e16,/realDonaldTrump/status/689913293759115264,"15K in OK! Had to turn away 5k, but we are coming back soon to take care of them! So much love in the crowd! Thanks!pic.twitter.com/XsOeREiYuA",DonaldTrump,trump,2016/1/20,Jan,2016
69e16,/realDonaldTrump/status/689660056489431044,"I am greatly honored to receive Sarah Palin's endorsement tonight. Video: https://www.facebook.com/DonaldTrump/videos/10156549868870725/åÊ‰Û_pic.twitter.com/bjTPvwM4nW",DonaldTrump,trump,2016/1/19,Jan,2016
69e16,/realDonaldTrump/status/689576854089404416,"‰ÛÏPalin‰Ûªs brand among evangelicals is as gold as the faucets in Trump tower,‰Ûù said Ralph Reed, the chairman of the Faith & Freedom Coalition.",DonaldTrump,trump,2016/1/19,Jan,2016
69e16,/realDonaldTrump/status/689519657414320128,"Wow, the highly respected Governor of Iowa just stated that ""Ted Cruz must be defeated."" Big shoker! People do not like Ted.",DonaldTrump,trump,2016/1/19,Jan,2016
69e16,/realDonaldTrump/status/689510460819828736,A true honor to receive the endorsement of John Wayne's daughter....read: https://www.facebook.com/DonaldTrump/posts/10156548303850725:0åÊ‰Û_pic.twitter.com/1e6gk0PsQH,DonaldTrump,trump,2016/1/19,Jan,2016
689e15,/realDonaldTrump/status/689463443791880192,"On my way to Iowa- just received new national poll numbers. Thank you!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/sQ9UEVW4Vp",DonaldTrump,trump,2016/1/19,Jan,2016
689e15,/realDonaldTrump/status/689265377872867329,I don't think Ted Cruz can even run for President until he can assure Republican voters that being born in Canada is not a problem. Doubt!,DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689263744443138049,Ted Cruz is falling in the polls. He is nervous. People are worried about his place of birth and his failure to report his loans from banks!,DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689232143818579968,"I loved being at Liberty University today! Record setting crowd, unbelievable people! Thank you Jerry and Becki!pic.twitter.com/YrLGb7wXyh",DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689173145513791488,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://www.facebook.com/DonaldTrump/videos/10156544215695725/åÊ‰Û_pic.twitter.com/52E3LU3W77,DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689142431477010432,"A great morning with everyone @LibertyU! Thank you! Off to New Hampshire now. #Trump2016 https://www.facebook.com/DonaldTrump/posts/10156544702880725:0åÊ‰Û_pic.twitter.com/aEMUMqSoWm",DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689097658976317444,Leaving for Liberty University. I'll be speaking today in front of a record crowd. #Trump2016,DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/689097594182725632,Just a reminder that Ted Cruz supported liberal Justice John Roberts who gave us #Obamacare.http://www.nationalreview.com/article/214989/right-stuff-ted-cruzåÊ‰Û_,DonaldTrump,trump,2016/1/18,Jan,2016
689e15,/realDonaldTrump/status/688829594472939520,"I am self-funding my campaign - putting up my own money, not controlled.  Cruz is spending $millions on ads paid for by his N.Y. bosses.",DonaldTrump,trump,2016/1/17,Jan,2016
689e15,/realDonaldTrump/status/688827531143806979,"Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S., or we won't have a country anymore!",DonaldTrump,trump,2016/1/17,Jan,2016
689e15,/realDonaldTrump/status/688779451019210753,"Big announcement in Ames, Iowa on Tuesday! You will not want to miss this rally! #Trump2016 https://www.facebook.com/DonaldTrump/posts/10156540847600725åÊ‰Û_pic.twitter.com/lErVfowpMX",DonaldTrump,trump,2016/1/17,Jan,2016
689e15,/realDonaldTrump/status/688743019479171072,"Iran is going to buy 114 jetliners with a small part of the $150 billion we are giving them...but they won't buy from U.S., rather Airbus!",DonaldTrump,trump,2016/1/17,Jan,2016
689e15,/realDonaldTrump/status/688720409865383936,"In Iran deal we get 4 prisoners. They get $150 billion, 7 most wanted and many off watch list. This will create great incentive for others!",DonaldTrump,trump,2016/1/17,Jan,2016
689e15,/realDonaldTrump/status/688517545293406208,Interesting read from Peggy Noonan.pic.twitter.com/jAxIy8xseM,DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688445495174393856,Is this the New York that Ted Cruz is talking about & demeaning?pic.twitter.com/rYGX9vazku,DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688443772565348352,"Wow! Ted Cruz received $487K in campaign contributions, $11M from a NY hedge fund mogul, & $1M low int. loan from Goldman Sachs. Hypocrite",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688427218901532672,Greatly dishonest of @TedCruz to file a financial disclosure form & not list his lending banks- then pretend he is going to clean up Wall St,DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688425749129211905,"If Ted Cruz is so opposed to gay marriage, why did he accept money from people who espouse gay marriage?",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688355751463636992,"Great new numbers. Thank you! #MakeAmericaGreatAgain #Trump2016https://www.facebook.com/DonaldTrump/posts/10156536301815725:0åÊ‰Û_pic.twitter.com/GFYNUWWCYn",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688352797251792896,"Ted Cruz purposely, and illegally, did not list on his personal disclosure form personally guaranteed loans from banks. They own him!",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688335640925061124,"Based on the fact that Ted Cruz was born in Canada and is therefore a ""natural born Canadian,"" did he borrow unreported loans from C banks?",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688334268804804608,"Oh no, just reported that Ted Cruz didn't report another loan, this one from Citi. Wow, no wonder banks do so well in the U.S. Senate.",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688328034651361280,"Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him, he will do anything they demand. Not much of a reformer!",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688327093214662657,"Ted Cruz said he ""didn't know"" that he was a Canadian Citizen. He also FORGOT to file his Goldman Sachs Million $ loan papers.Not believable",DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688324874604023808,Ted Cruz was born in Canada and was a Canadian citizen until 15 months ago. Lawsuits have just been filed with more to follow. I told you so,DonaldTrump,trump,2016/1/16,Jan,2016
688e15,/realDonaldTrump/status/688190779773210626,"More radical Islam attacks today - it never ends! Strengthen the borders, we must be vigilant and smart. No more being politically correct.",DonaldTrump,trump,2016/1/15,Jan,2016
688e15,/realDonaldTrump/status/688179414585053184,".@oreillyfactor please explain to the very dumb and failing @glennbeck that I supported John McCain big league in 2008, not Obama!",DonaldTrump,trump,2016/1/15,Jan,2016
688e15,/realDonaldTrump/status/688084656072298496,"Top searched candidate by state, as seen in the #GOPDebate media filing center. WE WILL MAKE AMERICA GREAT AGAIN!pic.twitter.com/nwKPRmWFNr",DonaldTrump,trump,2016/1/15,Jan,2016
688e15,/realDonaldTrump/status/688020474744467460,Sen. Lindsey Graham embarrassed himself with his failed run for President and now further embarrasses himself with endorsement of Bush.,DonaldTrump,trump,2016/1/15,Jan,2016
688e15,/realDonaldTrump/status/688017079996407808,"Jeb Bush, who did poorly last night in the debate and whose chances of winning are zero, just got Graham endorsement. Graham quit at O.",DonaldTrump,trump,2016/1/15,Jan,2016
688e15,/realDonaldTrump/status/687779981800390656,WSJ/NBC Poll: Donald Trump Widens His Lead in Republican Presidential Race. #Trump2016http://www.wsj.com/articles/poll-donald-trump-widens-his-lead-in-republican-presidential-race-1452808842?mod=djemalertPoliticsåÊ‰Û_,DonaldTrump,trump,2016/1/14,Jan,2016
688e15,/realDonaldTrump/status/687717134890307588,Do you think Iran would have acted so tough if they were Russian sailors? Our country was humiliated.,DonaldTrump,trump,2016/1/14,Jan,2016
688e15,/realDonaldTrump/status/687511035385909248,United States looks more and more like a paper tiger. Won't be that way if I win!,DonaldTrump,trump,2016/1/13,Jan,2016
688e15,/realDonaldTrump/status/687510877847851008,Iran humiliated the United States with the capture of our 10 sailors. Horrible pictures & images. We are weak. I will NOT forget!,DonaldTrump,trump,2016/1/13,Jan,2016
687e15,/realDonaldTrump/status/687353545063030784,"THANK YOU, IOWA! Highly respected @OANN @GravisMarketing poll just released. #VoteTrump #IowaCaucuspic.twitter.com/Ecs9XYXaXL",DonaldTrump,trump,2016/1/13,Jan,2016
687e15,/realDonaldTrump/status/687279537323782144,"Sadly, there is no way that Ted Cruz can continue running in the Republican Primary unless he can erase doubt on eligibility. Dems will sue!",DonaldTrump,trump,2016/1/13,Jan,2016
687e15,/realDonaldTrump/status/687245182127964160,"Iran toys with U.S. days before we pay them, ridiculously, billions of dollars. Don't release money. We want our hostages back NOW!",DonaldTrump,trump,2016/1/13,Jan,2016
687e15,/realDonaldTrump/status/687148683712958464,"Numerous polls have me beating Hillary Clinton. In a race with her, voter turnout will be the highest in U.S. history-I get most new voters!",DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/687130047422042112,"The State Of The Union speech was one of the most boring, rambling and non-substantive I have heard in a long time. New leadership fast!",DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/687128203031375873,"Just found out that @tedcruz is spending a fortune on Iowa push polls negative to me. Not nice, but OK! New polls are great.",DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/687108096926330880,"The #SOTU speech is really boring, slow, lethargic - very hard to watch!",DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/687106714521464833,The Iran deal is terrible. Why didn't we get the uranium stockpile - it was sent to Russia. #SOTU,DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/687027364933550080,Another new Iowa poll just released. Thank you! #IACaucus #FITNpic.twitter.com/RGkrruqpM7,DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/686996181268983810,"On my way to Cedar Falls, Iowa, now. Will be great--I love the people of Iowa!",DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/686927355844116480,THANK YOU! #Trump2016pic.twitter.com/QmDcCKppEu,DonaldTrump,trump,2016/1/12,Jan,2016
687e15,/realDonaldTrump/status/686740083265957889,Face The Nation's interview of me was the highest rated show that they have had in 15 years. Congratulations and WOW!  @CBSNews @jdickerson,DonaldTrump,trump,2016/1/11,Jan,2016
687e15,/realDonaldTrump/status/686682823932153856,Will be on @FallonTonight with @JimmyFallon on @NBC at 11:35pmE. Enjoy! #Trump2016pic.twitter.com/Z9zbKfXJqb,DonaldTrump,trump,2016/1/11,Jan,2016
687e15,/realDonaldTrump/status/686643969657319426,".@megynkelly recently said that she can‰Ûªt be wooed by Trump. She is so average in every way, who the hell wants to woo her!",DonaldTrump,trump,2016/1/11,Jan,2016
687e15,/realDonaldTrump/status/686634552748584960,"New Iowa poll. Thank you!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/19sshZ8dSu",DonaldTrump,trump,2016/1/11,Jan,2016
