id,link,text,author,handle,date,month,year,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
7.04E+17,/realDonaldTrump/status/703612722991075328,"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",DonaldTrump,trump,2/27/16,Feb,2016,26,98.86,35.01,83.83,99,13,15.38,84.62,50,11.54,7.69,7.69,0,0,0,0,3.85,11.54,19.23,0,3.85,3.85,0,3.85,11.54,3.85,0,0,3.85,11.54,11.54,0,0,0,0,3.85,0,0,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,7.69,0,3.85,3.85,7.69,0,3.85,0,0,19.23,0,15.38,3.85,7.69,0,0,3.85,0,0,0,0,0,0,0,0,11.54,3.85,3.85,0,0,0,3.85,0,0,0,0,0
7.04E+17,/realDonaldTrump/status/703611696233852929,"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",DonaldTrump,trump,2/27/16,Feb,2016,23,34.48,19.23,27.39,93.61,11.5,21.74,78.26,39.13,21.74,21.74,17.39,0,0,4.35,0,0,0,8.7,4.35,4.35,0,4.35,21.74,4.35,4.35,0,8.7,4.35,4.35,4.35,0,0,0,0,17.39,4.35,0,0,8.7,13.04,0,0,4.35,0,4.35,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.7,4.35,4.35,0,0,4.35,4.35,0,0,4.35,0,0,0,0,0,0,0,0,30.43,4.35,8.7,0,0,0,4.35,4.35,0,4.35,0,4.35
7.04E+17,/realDonaldTrump/status/703601762876305409,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,DonaldTrump,trump,2/27/16,Feb,2016,23,34.48,4.11,27.39,99,23,34.78,78.26,52.17,8.7,8.7,8.7,0,0,0,0,0,4.35,8.7,8.7,4.35,13.04,4.35,8.7,4.35,4.35,0,0,0,8.7,8.7,0,0,0,0,4.35,0,0,0,0,17.39,0,8.7,0,4.35,0,8.7,0,0,0,0,0,0,0,0,0,8.7,0,0,8.7,0,0,0,8.7,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,4.35,4.35,0,0,0,0
7.03E+17,/realDonaldTrump/status/703446072216014848,Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016pic.twitter.com/ndKu8m8RY2,DonaldTrump,trump,2/26/16,Feb,2016,10,77.33,99,1,99,5,50,40,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,10,0,10,0,0,0,60,20,0,0,0,0,10,0,0,0,0,30
7.03E+17,/realDonaldTrump/status/703401239266996225,"What I would do on my first day in office. #MakeAmericaGreatAgainWatch: https://www.facebook.com/DonaldTrump/videos/10156689716915725/•À_•À_•À_•À__pic.twitter.com/SzdZzYOnDG",DonaldTrump,trump,2/26/16,Feb,2016,24,71.61,50,48.89,25.77,12,20.83,66.67,29.17,12.5,8.33,8.33,0,0,0,0,4.17,0,8.33,8.33,0,0,0,8.33,0,0,4.17,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,4.17,0,0,4.17,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,8.33,4.17,0,0,0,0,8.33,0,16.67,0,8.33,8.33,4.17,12.5,0,0,0,0,12.5,0,12.5,0,0,0,58.33,20.83,0,4.17,0,0,0,0,0,0,0,33.33
7.03E+17,/realDonaldTrump/status/703332298821775360,"Thank you Texas! 10,000 amazing supporters! #Trump2016 #MakeAmericaGreatAgainpic.twitter.com/T2cBdktPbp",DonaldTrump,trump,2/26/16,Feb,2016,12,80.75,99,1,99,4,50,41.67,8.33,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,16.67,0,25,25,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,66.67,16.67,8.33,0,0,0,16.67,0,0,0,0,25
7.03E+17,/realDonaldTrump/status/703326546686115840,Never let them see you sweat!pic.twitter.com/qygVFf6JFF,DonaldTrump,trump,2/26/16,Feb,2016,10,1.8,99,3.37,25.77,10,20,80,40,20,20,0,0,10,0,10,0,0,0,10,10,0,10,20,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,10,0,20,20,0,0,10,10,0,0,0,10,10,0,0,0,0,0,10,0,10,0,0,10,0,10,0,0,0,0,20,0,20,0,0,0,40,20,0,0,0,0,10,0,0,0,0,10
7.03E+17,/realDonaldTrump/status/703325481265815553,"Thank you for your support & friendship- Governor @ChrisChristie!#MakeAmericaGreatAgain #Trump2016pic.twitter.com/jVI6Q6JH18",DonaldTrump,trump,2/26/16,Feb,2016,13,82,99,1,99,6.5,61.54,53.85,23.08,15.38,15.38,0,0,15.38,0,0,0,0,7.69,0,0,0,0,15.38,0,0,0,0,0,15.38,15.38,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,7.69,0,0,0,15.38,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,7.69,0,0,0,69.23,15.38,0,0,0,0,7.69,7.69,0,0,0,38.46
7.03E+17,/realDonaldTrump/status/703321647701307392,They don't like Rubio in Florida- he left them high & dry. Doesn't even show up for votes!,DonaldTrump,trump,2/26/16,Feb,2016,17,26.21,72.17,28.81,98.87,8.5,11.76,82.35,52.94,17.65,17.65,0,0,0,5.88,11.76,0,0,17.65,11.76,5.88,0,11.76,17.65,11.76,0,0,0,0,5.88,5.88,0,0,0,0,17.65,0,0,0,5.88,0,0,0,0,0,0,0,11.76,5.88,0,5.88,0,0,0,0,0,11.76,0,0,11.76,0,0,5.88,11.76,0,23.53,0,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,5.88,0,0,0,0,5.88,5.88,0,17.65,0,5.88
7.03E+17,/realDonaldTrump/status/703257866820415488,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.",DonaldTrump,trump,2/26/16,Feb,2016,24,87.83,66.17,1.79,1,8,16.67,79.17,37.5,4.17,4.17,0,0,0,4.17,0,0,16.67,0,12.5,0,4.17,0,16.67,4.17,0,0,4.17,0,4.17,0,4.17,0,0,0,4.17,0,0,0,4.17,8.33,0,0,4.17,0,4.17,0,4.17,0,0,4.17,12.5,0,12.5,0,0,8.33,0,4.17,0,0,4.17,4.17,8.33,0,16.67,0,0,16.67,4.17,0,0,0,0,0,0,0,0,0,0,0,29.17,12.5,12.5,0,0,0,4.17,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703252552641478656,"Wow, every poll said I won the debate last night. Great honor!",DonaldTrump,trump,2/26/16,Feb,2016,12,92.84,79.76,74.76,99,6,0,91.67,16.67,8.33,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,16.67,8.33,0,0,0,8.33,33.33,33.33,0,0,0,0,16.67,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,25,0,16.67,8.33,16.67,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,25,8.33,8.33,0,0,0,8.33,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703252241487036417,Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!,DonaldTrump,trump,2/26/16,Feb,2016,14,99,23.75,52.86,25.77,7,21.43,64.29,28.57,0,0,0,0,0,0,0,0,7.14,14.29,0,0,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,7.14,7.14,7.14,0,0,7.14,0,7.14,0,0,7.14,0,0,7.14,0,0,0,7.14,0,14.29,0,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703251956198875138,Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,DonaldTrump,trump,2/26/16,Feb,2016,24,96.08,98.11,91.31,1,12,8.33,75,29.17,8.33,8.33,0,4.17,0,0,4.17,0,4.17,12.5,0,0,4.17,0,4.17,4.17,0,0,0,0,12.5,4.17,8.33,0,4.17,4.17,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,29.17,8.33,12.5,8.33,4.17,8.33,0,0,0,29.17,4.17,8.33,16.67,12.5,4.17,0,0,0,0,0,0,0,0,0,0,8.33,4.17,0,0,0,0,4.17,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703230455546404864,Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!,DonaldTrump,trump,2/26/16,Feb,2016,25,51.43,97.69,1,91.14,25,20,76,60,16,16,0,0,0,4,12,0,4,20,4,8,16,0,8,4,4,8,0,0,4,4,0,0,0,0,20,0,0,0,4,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,4,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703218582310641667,"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",DonaldTrump,trump,2/26/16,Feb,2016,25,88.07,21.18,20.24,25.77,8.33,16,88,44,0,0,0,0,0,0,0,0,8,12,12,0,4,8,16,0,0,0,4,0,16,8,8,0,4,4,8,0,4,0,4,16,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,20,0,8,12,12,0,4,16,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,8,12,0,0,0,4,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/703217073724399616,"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",DonaldTrump,trump,2/26/16,Feb,2016,27,82.52,64.46,58.07,25.77,9,7.41,85.19,48.15,3.7,3.7,3.7,0,0,0,0,0,7.41,18.52,14.81,7.41,7.41,0,22.22,3.7,0,0,7.41,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,3.7,3.7,0,0,3.7,3.7,0,3.7,0,0,0,0,0,0,11.11,0,0,3.7,7.41,0,0,7.41,11.11,18.52,0,11.11,7.41,0,0,0,3.7,0,0,0,0,0,0,0,0,25.93,7.41,7.41,3.7,0,0,3.7,3.7,0,0,0,0
7.03E+17,/realDonaldTrump/status/703111149764489216,Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016https://www.eventbrite.com/e/donald-j-trump-in-fort-worth-tx-tickets-22060100354•À_•À_•À_•À__,DonaldTrump,trump,2/26/16,Feb,2016,31,95.47,62.65,39.18,83.22,6.2,19.35,51.61,22.58,0,0,0,0,0,0,0,0,3.23,9.68,9.68,0,0,0,9.68,6.45,0,0,3.23,0,3.23,3.23,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,3.23,3.23,0,0,3.23,6.45,19.35,0,12.9,6.45,0,3.23,0,6.45,0,0,3.23,0,3.23,0,0,0,61.29,12.9,0,0,0,0,6.45,25.81,0,0,0,16.13
7.03E+17,/realDonaldTrump/status/703109705900535808,"Thank you! #GOPDebate Polls #MakeAmericaGreatAgainpic.twitter.com/At5vOiLCSy",DonaldTrump,trump,2/26/16,Feb,2016,8,71.61,99,1,99,4,50,37.5,12.5,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,75,25,0,0,0,0,12.5,0,0,0,0,37.5
7.03E+17,/realDonaldTrump/status/703095453496188929,Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016pic.twitter.com/aht7wYVIUg,DonaldTrump,trump,2/25/16,Feb,2016,12,17.96,99,1.79,99,4,33.33,66.67,33.33,16.67,16.67,0,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,25,8.33,0,0,0,0,16.67,16.67,0,0,0,0,25,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,0,0,8.33,0,0,16.67,8.33,8.33,0,0,8.33,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0,50,16.67,0,0,0,0,16.67,0,0,0,0,16.67
7.03E+17,/realDonaldTrump/status/702980499388669953,"THANK YOU!  #MakeAmericaGreatAgain #Trump2016https://www.facebook.com/DonaldTrump/posts/10156687171790725:0•À_•À_•À_•À__pic.twitter.com/0JCjfbcpJZ",DonaldTrump,trump,2/25/16,Feb,2016,17,85.18,99,1,98.87,8.5,35.29,35.29,5.88,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,0,11.76,0,5.88,5.88,0,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,5.88,0,0,0,0,0,0,11.76,0,0,0,0,17.65,0,17.65,0,0,0,82.35,23.53,0,5.88,0,0,5.88,0,0,0,0,47.06
7.03E+17,/realDonaldTrump/status/702953023736250369,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!",DonaldTrump,trump,2/25/16,Feb,2016,27,34.9,64.46,1,1,9,14.81,70.37,51.85,11.11,7.41,3.7,0,0,3.7,0,3.7,11.11,3.7,14.81,7.41,7.41,0,18.52,0,0,3.7,0,0,3.7,0,3.7,3.7,0,0,11.11,0,0,0,3.7,14.81,0,3.7,11.11,3.7,3.7,3.7,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,7.41,3.7,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,0,0,7.41,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/702930575083106304,"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!",DonaldTrump,trump,2/25/16,Feb,2016,24,26.8,10.58,74.76,92.4,12,8.33,83.33,58.33,20.83,12.5,4.17,0,0,8.33,0,8.33,4.17,16.67,12.5,0,8.33,8.33,20.83,4.17,0,0,0,0,12.5,8.33,4.17,0,0,4.17,12.5,0,0,0,8.33,12.5,0,0,4.17,4.17,0,12.5,4.17,0,4.17,0,0,0,0,0,0,16.67,0,12.5,12.5,8.33,0,16.67,4.17,0,20.83,0,16.67,4.17,0,0,0,0,0,0,0,0,0,0,0,0,29.17,4.17,4.17,0,0,0,4.17,4.17,0,12.5,0,0
7.03E+17,/realDonaldTrump/status/702913398154125312,Thank you Illinois! #Trump2016pic.twitter.com/Ol0u2Krkwc,DonaldTrump,trump,2/25/16,Feb,2016,7,67.14,99,1,99,3.5,57.14,42.86,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,14.29,0,0,0,71.43,28.57,0,0,0,0,14.29,0,0,0,0,28.57
7.03E+17,/realDonaldTrump/status/702897056181055493,I'm going to do what @MittRomney was totally unable to do- WIN!,DonaldTrump,trump,2/25/16,Feb,2016,12,1.8,20.24,23.51,99,12,16.67,91.67,75,16.67,8.33,8.33,0,0,0,0,8.33,0,16.67,41.67,8.33,0,0,41.67,0,0,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,8.33,8.33,0,8.33,25,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,8.33,8.33,0,8.33,0,8.33
7.03E+17,/realDonaldTrump/status/702894623761498112,Signing a recent tax return- isn't this ridiculous?pic.twitter.com/UdwqF4iZIZ,DonaldTrump,trump,2/25/16,Feb,2016,12,60.8,20.24,74.76,1,12,33.33,75,25,8.33,0,0,0,0,0,0,8.33,8.33,0,8.33,0,0,8.33,8.33,8.33,8.33,0,0,0,8.33,0,8.33,0,8.33,0,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,16.67,0,0,16.67,8.33,8.33,0,8.33,0,0,16.67,0,16.67,0,0,0,50,16.67,0,0,0,8.33,0,8.33,0,8.33,0,8.33
7.03E+17,/realDonaldTrump/status/702891487776866306,"Just for your info, tax returns have 0 to do w/ someone•À_•À_s net worth. I have already filed my financial statements w/ FEC. They are great!",DonaldTrump,trump,2/25/16,Feb,2016,27,17.96,77.05,58.07,88.52,9,18.52,81.48,48.15,18.52,14.81,7.41,0,3.7,0,3.7,3.7,0,7.41,14.81,7.41,0,0,14.81,3.7,0,0,3.7,0,3.7,3.7,0,0,0,0,11.11,0,0,0,0,11.11,7.41,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,3.7,14.81,0,7.41,0,0,7.41,7.41,0,0,11.11,0,0,7.41,0,7.41,0,0,0,14.81,7.41,3.7,0,0,0,3.7,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/702887030892658688,"Why doesn•À_•À_t @MittRomney just endorse @marcorubio already.Should have done it before NH or Nevada where he had a little sway. Too latenow!",DonaldTrump,trump,2/25/16,Feb,2016,25,4.68,50,69.14,25.77,8.33,16,72,60,8,4,0,0,0,4,0,4,4,4,16,24,4,0,20,8,4,8,0,0,0,0,0,0,0,0,4,0,0,0,4,12,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,28,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,4,0,0,0,0,8
7.03E+17,/realDonaldTrump/status/702833969537142788,"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!",DonaldTrump,trump,2/25/16,Feb,2016,25,92.84,34.44,87.83,1,12.5,28,84,48,8,4,4,0,0,0,0,4,8,16,8,4,4,0,12,12,8,4,4,0,8,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,4,8,0,24,4,8,12,8,0,0,4,0,0,8,4,4,0,0,0,16,4,8,0,0,0,4,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/702680136513155072,"""@HosierN: @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption, special interests and lobbyists. Trump for POTUS!",DonaldTrump,trump,2/24/16,Feb,2016,20,98.46,30.86,1,99,10,40,50,40,0,0,0,0,0,0,0,0,10,15,5,0,10,0,5,5,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,5,5,0,0,5,0,5,0,0,20
7.03E+17,/realDonaldTrump/status/702661309532409861,".@RepChrisCollins  Chris, thank you so much for your wonderful endorsement. I will not let you down! @CNN",DonaldTrump,trump,2/24/16,Feb,2016,17,6.99,96.11,28.81,99,5.67,17.65,76.47,58.82,23.53,23.53,5.88,0,17.65,0,0,0,0,11.76,11.76,5.88,5.88,5.88,17.65,5.88,0,0,0,5.88,11.76,11.76,0,0,0,0,17.65,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,5.88,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,35.29,11.76,5.88,0,0,0,5.88,0,0,0,0,11.76
7.03E+17,/realDonaldTrump/status/702641468398292994,"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!",DonaldTrump,trump,2/24/16,Feb,2016,21,67.14,31.71,1,1,21,4.76,71.43,47.62,9.52,9.52,4.76,0,0,4.76,0,0,9.52,9.52,4.76,4.76,9.52,4.76,14.29,9.52,4.76,4.76,0,4.76,4.76,0,4.76,0,0,0,4.76,0,0,0,4.76,14.29,0,0,4.76,4.76,4.76,0,4.76,4.76,0,0,0,0,0,0,0,9.52,0,0,0,4.76,4.76,0,9.52,4.76,9.52,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,4.76,0,0,0,4.76,4.76,0,0,0,0
7.03E+17,/realDonaldTrump/status/702640425623003136,"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently",DonaldTrump,trump,2/24/16,Feb,2016,26,64.27,87.57,17.46,1,26,15.38,69.23,46.15,3.85,3.85,0,0,0,3.85,0,0,3.85,15.38,7.69,11.54,11.54,0,15.38,3.85,3.85,7.69,3.85,0,3.85,0,3.85,0,3.85,0,11.54,0,0,0,3.85,7.69,0,3.85,3.85,0,0,0,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,11.54,0,0,23.08,0,3.85,19.23,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,3.85,0,0,0,0,3.85,7.69,0,0,0
7.03E+17,/realDonaldTrump/status/702635699594469377,"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!",DonaldTrump,trump,2/24/16,Feb,2016,27,1,77.05,15.12,25.77,27,7.41,85.19,59.26,22.22,18.52,7.41,3.7,0,7.41,0,3.7,0,7.41,14.81,11.11,11.11,3.7,22.22,0,0,3.7,0,3.7,7.41,3.7,3.7,3.7,0,0,18.52,0,0,0,7.41,18.52,3.7,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,7.41,3.7,3.7,3.7,3.7,0,11.11,3.7,0,14.81,0,3.7,11.11,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,3.7,0,0,0,3.7,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/702632410341576704,"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy",DonaldTrump,trump,2/24/16,Feb,2016,27,25.71,96.78,1,88.52,27,14.81,85.19,51.85,14.81,3.7,0,0,0,3.7,0,11.11,7.41,3.7,14.81,7.41,3.7,0,29.63,3.7,3.7,7.41,0,0,14.81,7.41,3.7,0,0,0,18.52,0,3.7,0,7.41,11.11,0,3.7,3.7,0,3.7,0,3.7,3.7,0,0,0,0,0,0,0,3.7,0,3.7,0,3.7,0,11.11,14.81,0,7.41,0,0,7.41,3.7,3.7,0,3.7,0,0,0,0,0,0,0,0,7.41,0,7.41,0,0,0,0,0,0,0,0,0
7.03E+17,/realDonaldTrump/status/702608081314816000,"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true",DonaldTrump,trump,2/24/16,Feb,2016,30,32.98,4.8,98.01,84.54,7.5,3.33,86.67,53.33,20,10,10,0,0,0,0,10,3.33,13.33,6.67,6.67,10,0,16.67,10,3.33,6.67,3.33,6.67,10,6.67,3.33,0,0,3.33,0,0,0,0,0,20,0,10,0,0,3.33,6.67,3.33,3.33,0,0,0,0,0,0,0,10,0,0,6.67,3.33,0,6.67,6.67,3.33,16.67,3.33,10,3.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,10,3.33,0,0,0,0,0,0,0,0,3.33
7.03E+17,/realDonaldTrump/status/702561529447763968,MAKE AMERICA GREAT AGAIN!pic.twitter.com/IVSR0hmh5g,DonaldTrump,trump,2/24/16,Feb,2016,8,71.61,89.42,7.84,99,8,37.5,62.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,0,12.5,0,12.5,0,0,12.5,0,12.5,0,0,0,0,25,0,25,0,0,0,50,25,0,0,0,0,12.5,0,0,0,0,12.5
7.03E+17,/realDonaldTrump/status/702560558269202433,In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!,DonaldTrump,trump,2/24/16,Feb,2016,23,58.77,90.38,1,1,11.5,21.74,91.3,47.83,13.04,4.35,0,0,0,4.35,0,8.7,4.35,13.04,13.04,8.7,0,0,17.39,0,0,4.35,4.35,4.35,8.7,0,8.7,0,0,0,13.04,0,0,0,4.35,13.04,0,0,4.35,4.35,4.35,0,4.35,0,4.35,0,0,0,0,0,0,8.7,0,4.35,4.35,4.35,4.35,8.7,4.35,0,13.04,0,4.35,8.7,4.35,4.35,0,0,0,0,4.35,0,4.35,0,0,0,26.09,4.35,0,0,0,0,4.35,13.04,0,0,0,4.35
7.03E+17,/realDonaldTrump/status/702539414224936960,"I am self funding my campaign & don't owe anybody anything! I only owe it to the American people! #Trump2016Watch: https://www.facebook.com/DonaldTrump/videos/10156681405075725/•À_•À_•À_•À__",DonaldTrump,trump,2/24/16,Feb,2016,28,28.22,50,4.35,25.77,9.33,28.57,75,39.29,21.43,10.71,10.71,0,0,0,0,10.71,3.57,3.57,7.14,3.57,0,3.57,14.29,0,0,0,3.57,0,0,0,0,0,0,0,14.29,0,0,0,0,7.14,0,0,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,7.14,3.57,0,3.57,0,0,0,17.86,0,0,0,0,0,0,7.14,0,10.71,0,0,3.57,0,3.57,0,0,0,50,7.14,0,3.57,0,0,7.14,0,0,3.57,0,28.57
7.03E+17,/realDonaldTrump/status/702526610646429696,".@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie, and I havn't even started on them yet!",DonaldTrump,trump,2/24/16,Feb,2016,20,8.19,50,93.3,25.77,20,20,70,50,20,15,10,0,0,0,5,5,0,5,0,10,15,0,10,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,5,0,0,5,5,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5,0,0,0,5,0,0,5,0,10
